"","Fecha","Chirps_precipitacion","Chirps_runoff_acum","Persiann_precipitacion","Persiann_runoff_acum","GPM_precipitacion","GPM_runoff_acum","Era5_Surface_runoff","Era5_volumetric_soil_water_layer_1","Era5_volumetric_soil_water_layer_2","Era5_volumetric_soil_water_layer_3","Era5_volumetric_soil_water_layer_4","inundacion","num_inundacion"
"2317",2006-10-04,18923.555665723,10607.4266772279,1249.88842328191,714.607534986778,10138.8167619735,6088.33600757498,0.0130244662531203,0.447552663015494,0.448331538725206,0.440583634320776,0.457216031159605,0,0
"2318",2006-10-05,19697.1983765429,11795.5135971784,1037.73526589847,698.433671982415,9318.53708044289,6138.49302646857,0.01117425077618,0.444704146777597,0.450192510098507,0.442625094899167,0.457258661628892,0,0
"2319",2006-10-06,8336.67876281271,5653.34673486427,451.90559668576,312.458159758309,1749.86783852326,2589.33163193178,0.0035280864172199,0.440019413430437,0.444015249645093,0.441832973795968,0.457188744165847,0,0
"2320",2006-10-07,17847.8080804759,7867.88302000073,1039.69778010798,384.215886696101,7858.45749822304,3613.84569804074,0.00322078803658013,0.437414922269518,0.438565661104041,0.43976940375433,0.456981210951496,0,0
"2321",2006-10-08,50945.171175651,21750.2812807583,2488.84280199818,1034.89656611529,30762.9585015429,13994.277673178,0.0806108200117418,0.436014674826942,0.441184346424841,0.440595518048072,0.456953653990569,0,0
"2322",2006-10-09,16140.3044981844,11571.9853350293,932.82585141986,562.645921669664,6980.18480294153,6495.00637870058,0.0536625008000145,0.439116824423934,0.438924202085833,0.439066046005623,0.457447965669565,0,0
"2323",2006-10-10,36376.0074342382,22220.9075981253,1892.53151215385,1109.36894027145,20052.8546738336,14318.7241545382,0.012272044879248,0.446136199964304,0.445549854061298,0.438067091678285,0.457249561993417,0,0
"2324",2006-10-11,43852.5256164813,20825.6285322828,1408.66665183329,631.618404641226,19848.081026722,10047.2310864607,0.176548096699358,0.4588095184377,0.45630848171883,0.443170255378056,0.45752628494249,1,1
"2325",2006-10-12,20737.0142968603,16001.0481273946,621.803835319304,459.447647965344,4609.67329996164,6099.24325692739,0.0417763870661458,0.459947007946588,0.45899712321884,0.449220310123464,0.458787108387856,0,0
"2326",2006-10-13,26470.0361602839,18213.6030194411,1053.66532783613,475.809941502322,9562.62170705398,5908.64736147556,0.0258832635825542,0.458932270919838,0.460745586523659,0.450106093665194,0.45939555293586,0,0
"2327",2006-10-14,50116.1650544994,24460.3171491221,1417.7964516219,450.067743715567,13160.2842749597,4245.00073337403,0.0735512666522909,0.461302907510477,0.462873419579561,0.45462669119119,0.460492716853644,0,0
"2328",2006-10-15,25397.5166230744,18028.758229507,1073.75211094594,481.341880028211,7630.86959485174,3499.09429943365,0.0284812652080979,0.45857124515923,0.462136996268986,0.455626782892455,0.461763481327078,0,0
"2329",2006-10-16,17213.3866348613,17132.3360681607,402.847679778758,250.210108792597,13000.2627182671,6007.74083456814,0.0177536940858287,0.460920101754169,0.463279475417549,0.455503166064049,0.462635829846013,0,0
"2330",2006-10-17,37094.1506305381,19405.6643437291,719.268669483007,183.87710557826,14586.1213126989,6231.31360923834,0.0186785709439059,0.461158759312981,0.465254536677408,0.457519351833623,0.463337038394747,0,0
"2331",2006-10-18,5811.60889760747,8136.6074391825,205.102596549544,22.4009383371946,3851.67367553414,3638.56979712427,0.00982176751487156,0.458251552844883,0.462251239281732,0.457310219711846,0.463875684693535,0,0
"2332",2006-10-19,25600.880396432,16042.0532710498,705.925702808067,127.20299277885,7437.97113921573,3648.83731819803,0.0697608337231287,0.460620855846421,0.464558064430486,0.459022078109613,0.464326533604954,0,0
"2333",2006-10-20,13359.42198097,7642.29138481128,479.637919539564,96.9109604077579,2698.07931155071,680.233410130729,0.0237595637577886,0.455230516036234,0.460752568033787,0.460135226888633,0.465525524374955,0,0
"2334",2006-10-21,5947.85725345425,7569.14202672273,179.914827715532,75.4412132043593,1762.82127557645,787.422806430957,0.0052302659217651,0.450147430433442,0.455703160899547,0.457327160240106,0.466186177892694,0,0
"2335",2006-10-22,10649.6057921522,6264.67541765129,335.845130993806,44.7677368455502,1835.02021694833,128.959383268355,0.00517973855002536,0.454309714664535,0.453468305412744,0.453228905835253,0.46606576133431,0,0
"2336",2006-10-23,28283.3923631304,12718.8819580618,553.827198037213,35.0010302972357,10848.2475698775,2705.45711219151,0.00769214823273513,0.457435758760347,0.455315725764871,0.450633884115776,0.465815453768906,0,0
"2337",2006-10-24,32552.1485335453,17280.3310383121,749.825138739511,135.503968121661,5205.47263863358,1763.46856587834,0.00576410213221379,0.454405464211898,0.457202829106917,0.449396331594415,0.465566229345743,0,0
"2338",2006-10-25,31689.1775835748,21303.1376213806,626.783682800508,120.873577567674,10853.7977780155,4653.44056932504,0.0175703033394417,0.453669734688232,0.457214989179017,0.448799757137095,0.465522355455585,0,0
"2339",2006-10-26,54595.0336388195,30716.5746737426,1945.10986993827,703.020441043302,27646.2490816836,12086.6770624568,0.0654673297266211,0.457189390132603,0.461535595574065,0.450583481895595,0.465678830647787,0,0
"2340",2006-10-27,3249.92931015585,12879.0385933042,199.433931480085,229.347694988145,1940.20580514769,4821.32154919885,0.0245910651706869,0.454990486070464,0.459685583727908,0.451019512709126,0.465745745566859,0,0
"2341",2006-10-28,37711.4497607264,23139.5223360514,1633.89137403451,774.995963246473,27240.5416049143,15774.8644810705,0.0583043937030171,0.458722881968722,0.461396544549849,0.450904094114755,0.465638261476555,0,0
"2342",2006-10-29,17552.0274164018,8617.51304912098,646.683354694703,182.887548703983,10867.5048974212,6439.65049706832,0.0117694876945475,0.457347394518919,0.46217917823607,0.450133786396619,0.465498788913438,0,0
"2343",2006-10-30,28177.7721098105,17474.2306976776,927.399794860798,452.149332905761,17883.3736038165,12549.4872705106,0.0202359667800004,0.457892967389136,0.46381959163283,0.452451894302864,0.465285541488429,0,0
"2344",2006-10-31,37620.1008537807,18123.2818195625,1537.92792481628,517.372662318075,14641.4403607891,7861.92828027455,0.0719793254966806,0.458129666040712,0.468767366623996,0.460826155905557,0.465727073101557,1,2
"2345",2006-11-01,8324.10052164676,10691.4169488516,320.223155272474,247.000243893007,5484.13662484017,5208.74040968781,0.0135880110827089,0.458379791163147,0.464760984183922,0.462407498346206,0.466391350060157,0,0
"2346",2006-11-02,2713.2917918654,7559.96375825364,124.722595229336,221.28801783595,1392.51247390726,2438.59560450697,0.00583875921253904,0.454052265552499,0.459726442246185,0.461433768576571,0.466699800541381,0,0
"2347",2006-11-03,422.342188571481,1156.49021039177,45.6083791453465,5.40941302469546,931.847466612184,422.060050513298,0.0240434520169242,0.44992087929615,0.453505084985634,0.45827100142524,0.466726986781099,0,0
"2348",2006-11-04,2362.62092319096,1088.80296283177,80.5788851617598,7.55941872397451,961.750069853,102.589883763482,0.00688630252845558,0.445829350366266,0.447466820777542,0.454511584030722,0.466623821003294,0,0
"2349",2006-11-05,45995.4253626057,18732.0925159996,1877.6826433883,675.971619474965,17962.0884348916,7042.92831645971,0.00705902623155455,0.44769483448034,0.445248756532951,0.451157793855487,0.466343778773757,0,0
"2350",2006-11-06,18915.2154224228,12788.326037407,817.988708781729,386.627167704157,10023.8301000448,4873.42661025519,0.0122852398201374,0.455790554152131,0.454592057801366,0.450133370799525,0.466107155743399,0,0
"2351",2006-11-07,11443.8140989004,14535.2032679023,400.95487569103,425.670012518899,7563.05061793179,5905.37116392142,0.023657582826433,0.458480004134782,0.460360331973505,0.451040493679678,0.465938617635123,0,0
"2352",2006-11-08,43135.3637860915,21103.05066598,1184.19294851189,380.162801201726,16053.3357332768,6684.88032655566,0.196513132195791,0.46487782262769,0.469489879688396,0.458468905999407,0.466772252317656,0,0
"2353",2006-11-09,22516.5015436098,14101.7642753894,738.614145351859,179.439256681228,9034.42245246874,4269.78317690812,0.0359217996122857,0.460097524151895,0.465965149312565,0.463368321172826,0.468224081731472,0,0
"2354",2006-11-10,17217.3380811766,17281.567844492,428.737657399739,211.569016193051,3645.08863179959,3564.39724069182,0.00681709113774713,0.455932185261336,0.461489008215796,0.462532120308257,0.468717526371744,0,0
"2355",2006-11-11,22439.8465175245,11778.9981288853,910.97522496359,209.306470221758,12878.0368034969,4888.4713854107,0.0103341548516248,0.456766735335428,0.46107910376334,0.461256440566989,0.468789402485367,1,2
"2356",2006-11-12,52867.8158292854,25000.384375901,1847.88982918309,640.384483819884,28879.6146757302,12985.3756506251,0.132715388923211,0.459502371960402,0.463265616463635,0.463124449774086,0.469232178792956,0,0
"2357",2006-11-13,14255.3245049402,13188.5215189914,508.829892288002,280.115313344709,13906.8921393035,9902.26917743903,0.0215492728217782,0.45888344460014,0.465206072788477,0.462754948330538,0.46957267295203,0,0
"2358",2006-11-14,57551.5523541825,33851.683187213,1688.96169612174,772.298814942263,21865.1990407448,15249.1921513211,0.0199666105865461,0.463198784294013,0.469720886472828,0.466479100561983,0.469851340585776,0,0
"2359",2006-11-15,25667.0174322989,17808.6643404312,892.0767392058,328.182719120211,13916.6349819114,8464.87371225072,0.100581366318003,0.465778567204776,0.46982987657113,0.473449776904366,0.471837820659334,0,0
"2360",2006-11-16,23085.6048703586,21131.9890481149,838.702820164783,436.570044160158,14564.1696737485,9980.46240974097,0.0186707427254863,0.462475221258822,0.463275589079639,0.472250681312584,0.473975126149372,0,0
"2361",2006-11-17,9837.88026057692,8579.56310258967,476.834449444916,155.681933861514,5503.68395295266,4075.56619364667,0.00578239157935734,0.45755203501827,0.456865722890784,0.466743530796743,0.474342432955327,0,0
"2362",2006-11-18,41460.2010405616,19144.7948198832,1297.26045417926,393.719930659111,24480.3034649857,11616.6299884898,0.0135104735817695,0.457328423413725,0.461380364635651,0.463360018499573,0.474239760521713,0,0
"2363",2006-11-19,11038.7410517104,8016.66183310657,450.492198864385,152.33282019079,5006.88956977506,3991.71862117134,0.0164692853731472,0.459606317301157,0.465742937063756,0.462626758936529,0.474099353613307,0,0
"2364",2006-11-20,45618.0172441127,26121.47567246,1777.43464731574,732.455712443978,17620.8195581751,10645.5334190258,0.0115949488741465,0.455904600024776,0.464238777112897,0.462309001350576,0.474011526589549,0,0
"2365",2006-11-21,53054.2050387083,26878.0188689751,1979.36682896521,840.10568134936,30589.2832288279,14477.4159248658,0.0481615080272406,0.459974494569516,0.466762646451973,0.466763115462363,0.474225637876569,0,0
"2366",2006-11-22,5990.69987152791,16120.0240838637,331.582174918932,487.826933716417,5533.97611562651,7318.87150996936,0.0128121275696778,0.458051443875388,0.463163968775984,0.468715800730014,0.474865470537741,1,1
"2367",2006-11-23,27709.0774340312,19042.3786234052,880.940808024126,480.93602348576,15118.3331448375,11045.4301562463,0.00934729665947847,0.459503550229641,0.462819098581245,0.466899986323361,0.474947755513084,1,1
"2368",2006-11-24,9979.08514368862,5118.10371014153,477.26463495563,82.2127544461088,9019.30122440883,3754.90716007978,0.0206957273570434,0.460273871952424,0.464042808593983,0.465877712661072,0.474996482318436,1,1
"2369",2006-11-25,31741.7424176927,15525.9018597265,1346.56446895132,423.800372568608,13005.8623617298,6405.94554636433,0.00950680017484535,0.459177967711941,0.46343311663485,0.46361665617017,0.474898680199289,0,0
"2370",2006-11-26,28236.3849311735,12430.1847421135,1355.55886979197,433.393439521723,13574.6188084813,5428.63040635512,0.0192683145952678,0.460082278190741,0.467789787629735,0.463652914675286,0.474795578565866,0,0
